task_id,trial_id,trial_number,source,difficulty,source_sha256,analysis_snapshot_sha256,review_status,review_confidence,math_question,naive_human_strategy,domain_specific_LLM_strategy,reasoner_strategy_label,engineer_failure_label,critic_label,global_graph_pattern,validator_outcome,verification_level,kernel_status,validation_status,validation_error,claim_status,candidate_kind,candidate_event_seq,statement_match,workflow_outcome,submission_source,submission_accepted,symptom_codes,error_labels,incident_count,critical_failure_seq,critical_failure_label,critical_failure_role,recovered_failure_count,first_failure_stage,n_tool_calls,n_check_lean_calls,n_search_lemma_calls,n_failed_compiles,n_infrastructure_unknown_checks,retry_success_rate,perseverated,declared_success,final_proof_compiles,final_proof_sorry_free,statement_preserved,axiom_clean,prohibited_placeholders,anchor_coverage,presentation_takeaway
easy_fatem_019,easy_fatem_019_t4,4,FATE-M,easy,17f134526da2fc993644a31ac5046047c805dad8ab92b817c70f4a663f7461fd,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,confirmed,"For every positive integer n at least two, the ring of integers modulo n is a field if and only if n is prime.",Connect the field structure of ZMod n with primality of n.,Find the current ZMod field/primality API and keep both iff directions faithful.,valid_strategy,unknown_symbol,critic_missing,incomplete_workflow,unsolved,no_target_evidence,available,not_evaluated,,provisional_trace_only,none,,none,terminated_with_compile_failures,none,false,application_type_mismatch|unknown_symbol,api_or_library_hallucination|lean_elaboration_failure|lean_type_failure,2,18,unknown_symbol,engineer,0,engineer,14,2,12,2,0,0.000000,false,false,none,none,none,none,none,0/30,No accepted exact-target proof is established by this trace. Critical unrecovered incident: unknown_symbol at seq 18. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=no_target_evidence.
easy_fatem_019,easy_fatem_019_t5,5,FATE-M,easy,c3c14097a633f49078b53682261d2b94576d49e462fa56327a7298154c278c6a,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,tentative,"For every positive integer n at least two, the ring of integers modulo n is a field if and only if n is prime.",Connect the field structure of ZMod n with primality of n.,Find the current ZMod field/primality API and keep both iff directions faithful.,no_real_strategy,no_unrecovered_engineer_failure,critic_missing,incomplete_workflow,unsolved,no_target_evidence,available,not_evaluated,,provisional_trace_only,none,,none,terminated_without_target_check,none,false,target_not_attempted,no_actionable_plan|premature_termination,1,25,target_not_attempted,reasoner,0,reasoner,12,0,12,0,0,none,false,false,none,none,none,none,none,0/26,No accepted exact-target proof is established by this trace. Critical unrecovered incident: target_not_attempted at seq 25. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=no_target_evidence.
easy_fatem_019,easy_fatem_019_t6,6,FATE-M,easy,e1dda368def578334b993591355a5b8b4068386e52d75446fe18304b03f2e3d5,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,confirmed,"For every positive integer n at least two, the ring of integers modulo n is a field if and only if n is prime.",Connect the field structure of ZMod n with primality of n.,Find the current ZMod field/primality API and keep both iff directions faithful.,valid_strategy,typeclass_resolution,critic_missing,incomplete_workflow,unsolved,no_target_evidence,available,not_evaluated,,provisional_trace_only,none,,none,terminated_with_compile_failures,none,false,typeclass_resolution,lean_type_failure,1,22,typeclass_resolution,engineer,0,engineer,14,1,13,1,0,none,false,false,none,none,none,none,none,0/30,No accepted exact-target proof is established by this trace. Critical unrecovered incident: typeclass_resolution at seq 22. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=no_target_evidence.
easy_fatem_019,easy_fatem_019_t7,7,FATE-M,easy,fcb88e27ef28ffc26470eb1328fa0f98827406ae1664b2143cd0b2968d56348c,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,tentative,"For every positive integer n at least two, the ring of integers modulo n is a field if and only if n is prime.",Connect the field structure of ZMod n with primality of n.,Find the current ZMod field/primality API and keep both iff directions faithful.,no_real_strategy,no_unrecovered_engineer_failure,critic_missing,incomplete_workflow,unsolved,no_target_evidence,available,not_evaluated,,provisional_trace_only,none,,none,terminated_without_target_check,none,false,target_not_attempted,no_actionable_plan|premature_termination,1,15,target_not_attempted,reasoner,0,reasoner,7,0,7,0,0,none,false,false,none,none,none,none,none,0/16,No accepted exact-target proof is established by this trace. Critical unrecovered incident: target_not_attempted at seq 15. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=no_target_evidence.
easy_fatem_019,easy_fatem_019_t8,8,FATE-M,easy,e0c14ba8c918f8b85d2b2347b0c63e38d0449afb54945a9550bd793cbf93f3d0,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,confirmed,"For every positive integer n at least two, the ring of integers modulo n is a field if and only if n is prime.",Connect the field structure of ZMod n with primality of n.,Find the current ZMod field/primality API and keep both iff directions faithful.,valid_strategy,unknown_symbol,critic_missing,incomplete_workflow,unsolved,no_target_evidence,available,not_evaluated,,provisional_trace_only,none,,none,terminated_with_compile_failures,none,false,opaque_compiler_failure|sorry_pseudo_pass|unknown_symbol,api_or_library_hallucination|incomplete_verification|lean_elaboration_failure|sorry_pseudo_pass|tooling_diagnostic_unknown,3,18,unknown_symbol,engineer,0,engineer,14,3,11,1,1,1.000000,false,false,none,none,none,none,sorry_or_admit,0/30,No accepted exact-target proof is established by this trace. Critical unrecovered incident: unknown_symbol at seq 18. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=no_target_evidence.
easy_fatem_019,easy_fatem_019_t9,9,FATE-M,easy,17903e4e85e8a6a35198cab6b3db8421744be322bca2c7d2b3687c0259922d54,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,confirmed,"For every positive integer n at least two, the ring of integers modulo n is a field if and only if n is prime.",Connect the field structure of ZMod n with primality of n.,Find the current ZMod field/primality API and keep both iff directions faithful.,valid_strategy,unknown_symbol,critic_missing,incomplete_workflow,unsolved,no_target_evidence,available,not_evaluated,,provisional_trace_only,none,,none,terminated_with_compile_failures,none,false,unknown_symbol,api_or_library_hallucination|lean_elaboration_failure,1,24,unknown_symbol,engineer,0,engineer,14,1,13,1,0,none,false,false,none,none,none,none,none,0/30,No accepted exact-target proof is established by this trace. Critical unrecovered incident: unknown_symbol at seq 24. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=no_target_evidence.
easy_fatem_020,easy_fatem_020_t0,0,FATE-M,easy,f663509439ce0cddfacfce0ac9bb9f1975be3333cd70d39c07443862462ee208,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,strong,"A field, viewed as a ring, has only two ideals: the zero ideal and the whole ring.",In a field every ideal is bottom or top; use an inverse for a nonzero element.,Use the Ideal/field API without demanding a nonexistent IsField instance.,valid_strategy,recovered_errors,critic_approval_without_recheck,productive_revision,solved,kernel_verified,available,accepted,,kernel_confirmed,exact_target,12,exact,approved_after_productive_revision,approved_verified_target,true,typeclass_resolution|unknown_symbol,api_or_library_hallucination|lean_elaboration_failure|lean_type_failure,2,,none,none,2,none,6,3,3,2,0,0.500000,false,true,true,true,true,true,none,0/16,"Kernel-confirmed exact-target, sorry-free, axiom-clean proof. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=kernel_verified."
easy_fatem_020,easy_fatem_020_t1,1,FATE-M,easy,c80a698e47e81c9be3272de8f4bd0e2fc2e18edab58343fd132d92dca2784963,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,strong,"A field, viewed as a ring, has only two ideals: the zero ideal and the whole ring.",In a field every ideal is bottom or top; use an inverse for a nonzero element.,Use the Ideal/field API without demanding a nonexistent IsField instance.,valid_strategy,recovered_errors,critic_compile_checked,productive_revision,solved,kernel_verified,available,accepted,,kernel_confirmed,exact_target,13,exact,approved_after_productive_revision,approved_verified_target,true,typeclass_resolution|unknown_symbol,api_or_library_hallucination|lean_elaboration_failure|lean_type_failure,2,,none,none,2,none,6,4,2,2,0,0.500000,false,true,true,true,true,true,none,0/16,"Kernel-confirmed exact-target, sorry-free, axiom-clean proof. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=kernel_verified."
easy_fatem_020,easy_fatem_020_t2,2,FATE-M,easy,39c39066233d8a2cb573465e1205186df67998bb99afbb813dc04b4f1069c1ff,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,confirmed,"A field, viewed as a ring, has only two ideals: the zero ideal and the whole ring.",In a field every ideal is bottom or top; use an inverse for a nonzero element.,Use the Ideal/field API without demanding a nonexistent IsField instance.,valid_strategy,typeclass_resolution,critic_missing,incomplete_workflow,unsolved,no_target_evidence,available,not_evaluated,,provisional_trace_only,none,,none,terminated_with_compile_failures,none,false,application_type_mismatch|typeclass_resolution,lean_type_failure,6,4,typeclass_resolution,engineer,0,engineer,8,6,2,6,0,0.000000,false,false,none,none,none,none,none,0/18,No accepted exact-target proof is established by this trace. Critical unrecovered incident: typeclass_resolution at seq 4. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=no_target_evidence.
easy_fatem_020,easy_fatem_020_t3,3,FATE-M,easy,2d8fe59406cb83121af077cb23964783b58a06b0304c0eda2224a135d9aa0c54,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,tentative,"A field, viewed as a ring, has only two ideals: the zero ideal and the whole ring.",In a field every ideal is bottom or top; use an inverse for a nonzero element.,Use the Ideal/field API without demanding a nonexistent IsField instance.,no_real_strategy,no_unrecovered_engineer_failure,critic_missing,incomplete_workflow,unsolved,no_target_evidence,available,not_evaluated,,provisional_trace_only,none,,none,terminated_without_target_check,none,false,target_not_attempted,no_actionable_plan|premature_termination,1,11,target_not_attempted,reasoner,0,reasoner,5,0,5,0,0,none,false,false,none,none,none,none,none,0/12,No accepted exact-target proof is established by this trace. Critical unrecovered incident: target_not_attempted at seq 11. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=no_target_evidence.
easy_fatem_020,easy_fatem_020_t4,4,FATE-M,easy,9dfc9cfdc441e0e99b84565617b2d33dcc7694e754b1b59c3d3181bc9c338b2b,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,confirmed,"A field, viewed as a ring, has only two ideals: the zero ideal and the whole ring.",In a field every ideal is bottom or top; use an inverse for a nonzero element.,Use the Ideal/field API without demanding a nonexistent IsField instance.,valid_strategy,typeclass_resolution,critic_missing,incomplete_workflow,unsolved,no_target_evidence,available,not_evaluated,,provisional_trace_only,none,,none,terminated_with_compile_failures,none,false,opaque_compiler_failure|typeclass_resolution|unknown_symbol,api_or_library_hallucination|lean_elaboration_failure|lean_type_failure|tooling_diagnostic_unknown,6,6,typeclass_resolution,engineer,0,engineer,14,6,8,4,2,0.000000,false,false,none,none,none,none,none,0/30,No accepted exact-target proof is established by this trace. Critical unrecovered incident: typeclass_resolution at seq 6. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=no_target_evidence.
easy_fatem_020,easy_fatem_020_t5,5,FATE-M,easy,bd5e50447ccb1636f096e46d32d469115d921acccdcc90a821e146a245500baa,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,confirmed,"A field, viewed as a ring, has only two ideals: the zero ideal and the whole ring.",In a field every ideal is bottom or top; use an inverse for a nonzero element.,Use the Ideal/field API without demanding a nonexistent IsField instance.,valid_strategy,typeclass_resolution,critic_missing,incomplete_workflow,unsolved,no_target_evidence,available,not_evaluated,,provisional_trace_only,none,,none,terminated_with_compile_failures,none,false,application_type_mismatch|opaque_compiler_failure|typeclass_resolution,lean_type_failure|tooling_diagnostic_unknown,6,4,typeclass_resolution,engineer,0,engineer,7,6,1,5,1,0.000000,false,false,none,none,none,none,none,0/16,No accepted exact-target proof is established by this trace. Critical unrecovered incident: typeclass_resolution at seq 4. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=no_target_evidence.
easy_fatem_020,easy_fatem_020_t6,6,FATE-M,easy,60c3452e7e8363344f64b5710b403488dc19394444f6373524891539b0907140,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,strong,"A field, viewed as a ring, has only two ideals: the zero ideal and the whole ring.",In a field every ideal is bottom or top; use an inverse for a nonzero element.,Use the Ideal/field API without demanding a nonexistent IsField instance.,valid_strategy,no_unrecovered_engineer_failure,critic_approval_without_recheck,direct_success,solved,kernel_verified,available,accepted,,kernel_confirmed,exact_target,4,exact,approved_direct,approved_verified_target,true,,,0,,none,none,0,none,2,1,1,0,0,none,false,true,true,true,true,true,none,0/8,"Kernel-confirmed exact-target, sorry-free, axiom-clean proof. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=kernel_verified."
easy_fatem_020,easy_fatem_020_t7,7,FATE-M,easy,15dbf6d04026bdb399330bda03d4cdcd318fbf39e6b7d3df8573af42f926d9fa,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,confirmed,"A field, viewed as a ring, has only two ideals: the zero ideal and the whole ring.",In a field every ideal is bottom or top; use an inverse for a nonzero element.,Use the Ideal/field API without demanding a nonexistent IsField instance.,valid_strategy,typeclass_resolution,critic_missing,incomplete_workflow,unsolved,no_target_evidence,available,not_evaluated,,provisional_trace_only,none,,none,terminated_with_compile_failures,none,false,opaque_compiler_failure|typeclass_resolution,lean_type_failure|tooling_diagnostic_unknown,6,4,typeclass_resolution,engineer,0,engineer,8,6,2,5,1,0.000000,false,false,none,none,none,none,none,0/18,No accepted exact-target proof is established by this trace. Critical unrecovered incident: typeclass_resolution at seq 4. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=no_target_evidence.
easy_fatem_020,easy_fatem_020_t8,8,FATE-M,easy,f837f20dcc5b011220cfecf1319b0ed8b9feeace13f1c585178c04630d19ac8d,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,confirmed,"A field, viewed as a ring, has only two ideals: the zero ideal and the whole ring.",In a field every ideal is bottom or top; use an inverse for a nonzero element.,Use the Ideal/field API without demanding a nonexistent IsField instance.,valid_strategy,typeclass_resolution,critic_missing,incomplete_workflow,unsolved,trace_helper_only,available,not_evaluated,,provisional_trace_only,helper_or_probe,26,not_target,terminated_with_compile_failures,none,false,typeclass_resolution|unknown_symbol,api_or_library_hallucination|lean_elaboration_failure|lean_type_failure,7,4,typeclass_resolution,engineer,0,engineer,14,12,2,7,0,0.500000,false,false,none,none,none,none,none,0/30,No accepted exact-target proof is established by this trace. Critical unrecovered incident: typeclass_resolution at seq 4. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=trace_helper_only.
easy_fatem_020,easy_fatem_020_t9,9,FATE-M,easy,05f20de31c41d34b07b95cd424e7881908fa00996bcc245b6eb7b569be789806,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,confirmed,"A field, viewed as a ring, has only two ideals: the zero ideal and the whole ring.",In a field every ideal is bottom or top; use an inverse for a nonzero element.,Use the Ideal/field API without demanding a nonexistent IsField instance.,valid_strategy,application_type_mismatch,critic_missing,incomplete_workflow,unsolved,no_target_evidence,available,not_evaluated,,provisional_trace_only,none,,none,terminated_with_compile_failures,none,false,application_type_mismatch|opaque_compiler_failure|typeclass_resolution,lean_type_failure|tooling_diagnostic_unknown,6,6,application_type_mismatch,engineer,0,engineer,8,6,2,5,1,0.000000,false,false,none,none,none,none,none,0/18,No accepted exact-target proof is established by this trace. Critical unrecovered incident: application_type_mismatch at seq 6. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=no_target_evidence.
easy_fatem_041,easy_fatem_041_t0,0,FATE-M,easy,96e82f022d82b3c93610237ddc728489311b0ba4f00b02d79dc31d28ee76ed24,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,strong,"Let g be the pair consisting of a in G and b in H. If a has order m and b has order n, then g has order equal to the least common multiple of m and n.",Relate the order of a product to the lcm of component orders.,Use orderOf/product lemmas and discharge their commutativity hypotheses.,valid_strategy,no_unrecovered_engineer_failure,critic_approval_without_recheck,direct_success,solved,kernel_verified,available,accepted,,kernel_confirmed,exact_target,4,exact,approved_direct,approved_verified_target,true,,,0,,none,none,0,none,2,1,1,0,0,none,false,true,true,true,true,true,none,0/8,"Kernel-confirmed exact-target, sorry-free, axiom-clean proof. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=kernel_verified."
easy_fatem_041,easy_fatem_041_t1,1,FATE-M,easy,a90430573fc218bd779f60a60d034315c3d87f96d1fe29f3d2c7def55b63ba68,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,strong,"Let g be the pair consisting of a in G and b in H. If a has order m and b has order n, then g has order equal to the least common multiple of m and n.",Relate the order of a product to the lcm of component orders.,Use orderOf/product lemmas and discharge their commutativity hypotheses.,valid_strategy,no_unrecovered_engineer_failure,critic_approval_without_recheck,direct_success,solved,kernel_verified,available,accepted,,kernel_confirmed,exact_target,4,exact,approved_direct,approved_verified_target,true,,,0,,none,none,0,none,2,1,1,0,0,none,false,true,true,true,true,true,none,0/8,"Kernel-confirmed exact-target, sorry-free, axiom-clean proof. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=kernel_verified."
easy_fatem_041,easy_fatem_041_t2,2,FATE-M,easy,b8330fee0095094ec2afed47e9edfd59f3d990df54475f21dbec9e30ba4672ea,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,strong,"Let g be the pair consisting of a in G and b in H. If a has order m and b has order n, then g has order equal to the least common multiple of m and n.",Relate the order of a product to the lcm of component orders.,Use orderOf/product lemmas and discharge their commutativity hypotheses.,valid_strategy,no_unrecovered_engineer_failure,critic_approval_without_recheck,direct_success,solved,kernel_verified,available,accepted,,kernel_confirmed,exact_target,4,exact,approved_direct,approved_verified_target,true,,,0,,none,none,0,none,2,1,1,0,0,none,false,true,true,true,true,true,none,0/8,"Kernel-confirmed exact-target, sorry-free, axiom-clean proof. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=kernel_verified."
easy_fatem_041,easy_fatem_041_t3,3,FATE-M,easy,52c05d603dee6caf9dd8efdad8b4d98d709f8bd481792668fbd4497169ee60e2,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,strong,"Let g be the pair consisting of a in G and b in H. If a has order m and b has order n, then g has order equal to the least common multiple of m and n.",Relate the order of a product to the lcm of component orders.,Use orderOf/product lemmas and discharge their commutativity hypotheses.,valid_strategy,no_unrecovered_engineer_failure,critic_approval_without_recheck,direct_success,solved,kernel_verified,available,accepted,,kernel_confirmed,exact_target,6,exact,approved_direct,approved_verified_target,true,,,0,,none,none,0,none,3,1,2,0,0,none,false,true,true,true,true,true,none,0/10,"Kernel-confirmed exact-target, sorry-free, axiom-clean proof. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=kernel_verified."
easy_fatem_041,easy_fatem_041_t4,4,FATE-M,easy,ff9b06f1e95e9b6e3ef4475ee3b512fd296548c7fb7f2ce01c8b2e9643f52071,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,strong,"Let g be the pair consisting of a in G and b in H. If a has order m and b has order n, then g has order equal to the least common multiple of m and n.",Relate the order of a product to the lcm of component orders.,Use orderOf/product lemmas and discharge their commutativity hypotheses.,valid_strategy,no_unrecovered_engineer_failure,critic_approval_without_recheck,direct_success,solved,kernel_verified,available,accepted,,kernel_confirmed,exact_target,4,exact,approved_direct,approved_verified_target,true,,,0,,none,none,0,none,2,1,1,0,0,none,false,true,true,true,true,true,none,0/8,"Kernel-confirmed exact-target, sorry-free, axiom-clean proof. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=kernel_verified."
easy_fatem_041,easy_fatem_041_t5,5,FATE-M,easy,a9d998284c1497801d3fa57f44f63668aaef64156cf63967edf3d34e589f0ec3,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,strong,"Let g be the pair consisting of a in G and b in H. If a has order m and b has order n, then g has order equal to the least common multiple of m and n.",Relate the order of a product to the lcm of component orders.,Use orderOf/product lemmas and discharge their commutativity hypotheses.,valid_strategy,no_unrecovered_engineer_failure,critic_approval_without_recheck,direct_success,solved,kernel_verified,available,accepted,,kernel_confirmed,exact_target,4,exact,approved_direct,approved_verified_target,true,,,0,,none,none,0,none,2,1,1,0,0,none,false,true,true,true,true,true,none,0/8,"Kernel-confirmed exact-target, sorry-free, axiom-clean proof. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=kernel_verified."
easy_fatem_041,easy_fatem_041_t6,6,FATE-M,easy,f076295aa9f36fc4d8a12555d039aaf100aba55b8ed7d1878f73dd3d54c62fce,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,strong,"Let g be the pair consisting of a in G and b in H. If a has order m and b has order n, then g has order equal to the least common multiple of m and n.",Relate the order of a product to the lcm of component orders.,Use orderOf/product lemmas and discharge their commutativity hypotheses.,valid_strategy,no_unrecovered_engineer_failure,critic_approval_without_recheck,direct_success,solved,kernel_verified,available,accepted,,kernel_confirmed,exact_target,4,exact,approved_direct,approved_verified_target,true,,,0,,none,none,0,none,2,1,1,0,0,none,false,true,true,true,true,true,none,0/8,"Kernel-confirmed exact-target, sorry-free, axiom-clean proof. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=kernel_verified."
easy_fatem_041,easy_fatem_041_t7,7,FATE-M,easy,9b1e73195773a0ffaf6b46cbcc9c101973d16b282994dd9cd1687701173d5b23,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,strong,"Let g be the pair consisting of a in G and b in H. If a has order m and b has order n, then g has order equal to the least common multiple of m and n.",Relate the order of a product to the lcm of component orders.,Use orderOf/product lemmas and discharge their commutativity hypotheses.,valid_strategy,no_unrecovered_engineer_failure,critic_approval_without_recheck,direct_success,solved,kernel_verified,available,accepted,,kernel_confirmed,exact_target,4,exact,approved_direct,approved_verified_target,true,,,0,,none,none,0,none,2,1,1,0,0,none,false,true,true,true,true,true,none,0/8,"Kernel-confirmed exact-target, sorry-free, axiom-clean proof. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=kernel_verified."
easy_fatem_041,easy_fatem_041_t8,8,FATE-M,easy,9b13d289fda4ce73e2a38a98f6c2ef123c44f06ed2c2e24211e6fa83a51535bc,00e3594d0906251d2412e7918e32cb23a06d7f1e2cfd7037c624cba29122cd2c,agent_reviewed,strong,"Let g be the pair consisting of a in G and b in H. If a has order m and b has order n, then g has order equal to the least common multiple of m and n.",Relate the order of a product to the lcm of component orders.,Use orderOf/product lemmas and discharge their commutativity hypotheses.,valid_strategy,no_unrecovered_engineer_failure,critic_approval_without_recheck,direct_success,solved,kernel_verified,available,accepted,,kernel_confirmed,exact_target,4,exact,approved_direct,approved_verified_target,true,,,0,,none,none,0,none,2,1,1,0,0,none,false,true,true,true,true,true,none,0/8,"Kernel-confirmed exact-target, sorry-free, axiom-clean proof. Proposal mapping: O1 localization is partial because raw anchors are absent; O2 labels are agent-reviewed and detector precision/recall is untested; O3 is not tested on this single configuration. Taxonomy: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md. verification=kernel_verified."
